orderNumber,productName,quantityOrdered,priceEach,totalPrice,recommendedPrice,difference,percentReduction,customerName,salesEmployee,orderDate,buyPrice,productLine
10283,"The Titanic",22,88.15,1939.30,2203.74,264.44,11.999601,"Royal Canadian Collectables, Ltd.","George Vanauf",2004-08-20,51.09,Ships
10283,"The Queen Mary",38,85.41,3245.58,3773.78,528.20,13.996576,"Royal Canadian Collectables, Ltd.","George Vanauf",2004-08-20,53.63,Ships
10283,"Boeing X-32A JSF",43,41.22,1772.46,2135.38,362.92,16.995570,"Royal Canadian Collectables, Ltd.","George Vanauf",2004-08-20,32.77,Planes
10283,"Pont Yacht",33,49.14,1621.62,1801.80,180.18,10.000000,"Royal Canadian Collectables, Ltd.","George Vanauf",2004-08-20,33.30,Ships
10284,"1980s Black Hawk Helicopter",45,137.19,6173.55,7096.05,922.50,13.000190,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,77.27,Planes
10284,"P-51-D Mustang",31,68.43,2121.33,2618.88,497.55,18.998580,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,49.00,Planes
10284,"1928 British Royal Navy Airplane",22,101.76,2238.72,2407.24,168.52,7.000548,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,66.74,Planes
10284,"1900s Vintage Bi-Plane",30,65.08,1952.40,2055.30,102.90,5.006568,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,34.25,Planes
10284,"1937 Horch 930V Limousine",39,59.83,2333.37,2564.25,230.88,9.003802,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,26.30,"Vintage Cars"
10284,"Corsair F4U ( Bird Cage)",21,65.51,1375.71,1433.04,57.33,4.000586,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,29.34,Planes
10284,"1900s Vintage Tri-Plane",21,66.65,1399.65,1521.45,121.80,8.005521,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,36.23,Planes
10284,"1928 Ford Phaeton Deluxe",50,60.54,3027.00,3439.50,412.50,11.993022,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,33.02,"Vintage Cars"
10284,"1930 Buick Marquette Phaeton",33,35.78,1180.74,1440.12,259.38,18.010999,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,27.06,"Vintage Cars"
10284,"American Airlines: B767-300",24,87.69,2104.56,2192.16,87.60,3.996059,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,51.15,Planes
10284,"America West Airlines B757-200",45,95.73,4307.85,4487.40,179.55,4.001203,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,68.80,Planes
10284,"F/A 18 Hornet 1/72",25,68.00,1700.00,2000.00,300.00,15.000000,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,54.40,Planes
10284,"American Airlines: MD-11S",32,73.29,2345.28,2368.96,23.68,0.999595,"Norway Gifts By Mail, Co.","Barry Jones",2004-08-21,36.27,Planes
10285,"1969 Harley Davidson Ultimate Chopper",36,95.70,3445.20,3445.20,0.00,0.000000,"Marta's Replicas Co.","Steve Patterson",2004-08-27,48.81,Motorcycles
10285,"1996 Moto Guzzi 1100i",47,110.61,5198.67,5590.18,391.51,7.003531,"Marta's Replicas Co.","Steve Patterson",2004-08-27,68.99,Motorcycles
10285,"2003 Harley-Davidson Eagle Drag Bike",27,166.55,4496.85,5228.82,731.97,13.998761,"Marta's Replicas Co.","Steve Patterson",2004-08-27,91.02,Motorcycles
10285,"2002 Suzuki XREO",49,131.04,6420.96,7380.38,959.42,12.999602,"Marta's Replicas Co.","Steve Patterson",2004-08-27,66.27,Motorcycles
10285,"1936 Harley Davidson El Knucklehead",20,50.88,1017.60,1211.40,193.80,15.998019,"Marta's Replicas Co.","Steve Patterson",2004-08-27,24.23,Motorcycles
10285,"1997 BMW R 1100 S",34,91.29,3103.86,3831.80,727.94,18.997338,"Marta's Replicas Co.","Steve Patterson",2004-08-27,60.86,Motorcycles
10285,"1960 BSA Gold Star DBD34",39,61.70,2406.30,2970.63,564.33,18.996980,"Marta's Replicas Co.","Steve Patterson",2004-08-27,37.32,Motorcycles
10285,"1982 Ducati 900 Monster",38,64.41,2447.58,2631.88,184.30,7.002599,"Marta's Replicas Co.","Steve Patterson",2004-08-27,47.10,Motorcycles
10285,"1997 BMW F650 ST",37,82.91,3067.67,3695.93,628.26,16.998699,"Marta's Replicas Co.","Steve Patterson",2004-08-27,66.92,Motorcycles
10285,"1982 Ducati 996 R",37,36.61,1354.57,1488.51,133.94,8.998260,"Marta's Replicas Co.","Steve Patterson",2004-08-27,24.14,Motorcycles
10285,"1974 Ducati 350 Mk3 Desmo",26,100.01,2600.26,2653.30,53.04,1.999020,"Marta's Replicas Co.","Steve Patterson",2004-08-27,56.13,Motorcycles
10285,"2002 Yamaha YZR M1",39,76.48,2982.72,3173.04,190.32,5.998033,"Marta's Replicas Co.","Steve Patterson",2004-08-27,34.17,Motorcycles
10285,"ATA: B757-300",45,102.04,4591.80,5339.25,747.45,13.999157,"Marta's Replicas Co.","Steve Patterson",2004-08-27,59.33,Planes
10286,"1957 Vespa GS150",38,51.60,1960.80,2362.46,401.66,17.001769,"La Corne D'abondance, Co.","Loui Bondur",2004-08-28,32.95,Motorcycles
10287,"1968 Ford Mustang",21,190.68,4004.28,4085.97,81.69,1.999280,"Vida Sport, Ltd","Martin Gerard",2004-08-30,95.34,"Classic Cars"
10287,"1968 Dodge Charger",45,117.44,5284.80,5284.80,0.00,0.000000,"Vida Sport, Ltd","Martin Gerard",2004-08-30,75.16,"Classic Cars"
10287,"1970 Plymouth Hemi Cuda",41,74.21,3042.61,3271.80,229.19,7.005013,"Vida Sport, Ltd","Martin Gerard",2004-08-30,31.92,"Classic Cars"
10287,"1969 Dodge Charger",23,107.10,2463.30,2648.68,185.38,6.998958,"Vida Sport, Ltd","Martin Gerard",2004-08-30,58.73,"Classic Cars"
10287,"1993 Mazda RX-7",41,113.23,4642.43,5803.14,1160.71,20.001413,"Vida Sport, Ltd","Martin Gerard",2004-08-30,83.51,"Classic Cars"
10287,"1948 Porsche 356-A Roadster",44,61.60,2710.40,3388.00,677.60,20.000000,"Vida Sport, Ltd","Martin Gerard",2004-08-30,53.90,"Classic Cars"
10287,"1995 Honda Civic",24,123.76,2970.24,3414.00,443.76,12.998243,"Vida Sport, Ltd","Martin Gerard",2004-08-30,93.89,"Classic Cars"
10287,"1999 Indy 500 Monte Carlo SS",44,114.84,5052.96,5808.00,755.04,13.000000,"Vida Sport, Ltd","Martin Gerard",2004-08-30,56.76,"Classic Cars"
10287,"1992 Ferrari 360 Spider red",36,137.17,4938.12,6096.24,1158.12,18.997284,"Vida Sport, Ltd","Martin Gerard",2004-08-30,77.90,"Classic Cars"
10287,"1969 Dodge Super Bee",43,68.35,2939.05,3457.63,518.58,14.998135,"Vida Sport, Ltd","Martin Gerard",2004-08-30,49.05,"Classic Cars"
10287,"1976 Ford Gran Torino",40,127.88,5115.20,5879.60,764.40,13.000884,"Vida Sport, Ltd","Martin Gerard",2004-08-30,73.49,"Classic Cars"
10287,"1948 Porsche Type 356 Roadster",27,139.87,3776.49,3814.56,38.07,0.998018,"Vida Sport, Ltd","Martin Gerard",2004-08-30,62.16,"Classic Cars"
10287,"1957 Corvette Convertible",34,119.04,4047.36,5059.20,1011.84,20.000000,"Vida Sport, Ltd","Martin Gerard",2004-08-30,69.93,"Classic Cars"
10287,"1982 Lamborghini Diablo",36,31.34,1128.24,1359.36,231.12,17.002119,"Vida Sport, Ltd","Martin Gerard",2004-08-30,16.24,"Classic Cars"
10287,"1971 Alpine Renault 1600s",20,58.17,1163.40,1224.60,61.20,4.997550,"Vida Sport, Ltd","Martin Gerard",2004-08-30,38.58,"Classic Cars"
10287,"1956 Porsche 356A Coupe",36,137.62,4954.32,5055.48,101.16,2.000997,"Vida Sport, Ltd","Martin Gerard",2004-08-30,98.30,"Classic Cars"
10287,"1961 Chevrolet Impala",40,79.22,3168.80,3233.60,64.80,2.003958,"Vida Sport, Ltd","Martin Gerard",2004-08-30,32.33,"Classic Cars"
10288,"1965 Aston Martin DB5",20,120.71,2414.20,2488.80,74.60,2.997428,"Handji Gifts& Co","Peter Marsh",2004-09-01,65.96,"Classic Cars"
10288,"1917 Grand Touring Sedan",32,168.30,5385.60,5440.00,54.40,1.000000,"Handji Gifts& Co","Peter Marsh",2004-09-01,86.70,"Vintage Cars"
10288,"1911 Ford Town Car",28,50.25,1407.00,1695.12,288.12,16.997027,"Handji Gifts& Co","Peter Marsh",2004-09-01,33.30,"Vintage Cars"
10288,"1932 Model A Ford J-Coupe",31,102.98,3192.38,3941.03,748.65,18.996303,"Handji Gifts& Co","Peter Marsh",2004-09-01,58.48,"Vintage Cars"
10288,"1932 Alfa Romeo 8C2300 Spider Sport",35,90.19,3156.65,3221.05,64.40,1.999348,"Handji Gifts& Co","Peter Marsh",2004-09-01,43.26,"Vintage Cars"
10288,"1957 Ford Thunderbird",23,57.02,1311.46,1639.21,327.75,19.994388,"Handji Gifts& Co","Peter Marsh",2004-09-01,34.21,"Classic Cars"
10288,"1970 Chevy Chevelle SS 454",36,66.88,2407.68,2645.64,237.96,8.994421,"Handji Gifts& Co","Peter Marsh",2004-09-01,49.24,"Classic Cars"
10288,"1966 Shelby Cobra 427 S/C",50,49.30,2465.00,2515.50,50.50,2.007553,"Handji Gifts& Co","Peter Marsh",2004-09-01,29.18,"Classic Cars"
10288,"1939 Chevrolet Deluxe Coupe",29,32.19,933.51,962.51,29.00,3.012956,"Handji Gifts& Co","Peter Marsh",2004-09-01,22.57,"Vintage Cars"
10288,"1949 Jaguar XK 120",35,81.78,2862.30,3180.45,318.15,10.003301,"Handji Gifts& Co","Peter Marsh",2004-09-01,47.25,"Classic Cars"
10288,"1952 Citroen-15CV",48,109.22,5242.56,5637.12,394.56,6.999319,"Handji Gifts& Co","Peter Marsh",2004-09-01,72.82,"Classic Cars"
10288,"1969 Chevrolet Camaro Z28",34,76.19,2590.46,2910.74,320.28,11.003387,"Handji Gifts& Co","Peter Marsh",2004-09-01,50.51,"Classic Cars"
10288,"2002 Chevy Corvette",41,101.73,4170.93,4390.28,219.35,4.996264,"Handji Gifts& Co","Peter Marsh",2004-09-01,62.11,"Classic Cars"
10288,"1936 Mercedes Benz 500k Roadster",33,37.75,1245.75,1353.99,108.24,7.994151,"Handji Gifts& Co","Peter Marsh",2004-09-01,21.75,"Vintage Cars"
10289,"1937 Lincoln Berline",38,92.47,3513.86,3904.12,390.26,9.996107,"Herkku Gifts","Barry Jones",2004-09-03,60.62,"Vintage Cars"
10289,"1936 Mercedes-Benz 500K Special Roadster",24,44.75,1074.00,1293.84,219.84,16.991282,"Herkku Gifts","Barry Jones",2004-09-03,24.26,"Vintage Cars"
10289,"1928 Mercedes-Benz SSK",43,141.75,6095.25,7256.25,1161.00,16.000000,"Herkku Gifts","Barry Jones",2004-09-03,72.56,"Vintage Cars"
10289,"1938 Cadillac V-16 Presidential Limousine",45,41.22,1854.90,2016.00,161.10,7.991071,"Herkku Gifts","Barry Jones",2004-09-03,20.61,"Vintage Cars"
10290,"1917 Maxwell Touring Car",26,80.36,2089.36,2579.46,490.10,19.000101,"Auto-Moto Classics Inc.","Steve Patterson",2004-09-07,57.54,"Vintage Cars"
10290,"1936 Chrysler Airflow",45,83.76,3769.20,4382.55,613.35,13.995277,"Auto-Moto Classics Inc.","Steve Patterson",2004-09-07,57.46,"Vintage Cars"
10291,"1952 Alpine Renault 1300",37,210.01,7770.37,7929.10,158.73,2.001867,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,98.58,"Classic Cars"
10291,"1962 LanciaA Delta 16V",30,141.83,4254.90,4432.20,177.30,4.000271,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,103.42,"Classic Cars"
10291,"1958 Setra Bus",41,123.00,5043.00,5603.47,560.47,10.002195,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,77.90,"Trucks and Buses"
10291,"1940 Ford Pickup Truck",41,96.84,3970.44,4783.47,813.03,16.996657,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,58.33,"Trucks and Buses"
10291,"1926 Ford Fire Engine",26,52.26,1358.76,1580.02,221.26,14.003620,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,24.92,"Trucks and Buses"
10291,"1913 Ford Model T Speedster",47,99.28,4666.16,4761.57,95.41,2.003751,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,60.78,"Vintage Cars"
10291,"1934 Ford V8 Coupe",37,56.21,2079.77,2311.02,231.25,10.006404,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,34.35,"Vintage Cars"
10291,"18th Century Vintage Horse Carriage",23,93.20,2143.60,2408.56,264.96,11.000764,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,60.74,"Vintage Cars"
10291,"1940s Ford truck",48,96.86,4649.28,5811.84,1162.56,20.003304,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,84.76,"Trucks and Buses"
10291,"1939 Cadillac Limousine",29,45.28,1313.12,1458.99,145.87,9.998012,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,23.14,"Vintage Cars"
10291,"1962 Volkswagen Microbus",48,109.90,5275.20,6133.92,858.72,13.999530,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,61.34,"Trucks and Buses"
10291,"1980’s GM Manhattan Express",26,82.83,2153.58,2504.06,350.48,13.996470,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,53.93,"Trucks and Buses"
10291,"1996 Peterbilt 379 Stake Bed with Outrigger",32,53.00,1696.00,2068.48,372.48,18.007426,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,33.61,"Trucks and Buses"
10291,"1982 Camaro Z28",28,86.99,2435.72,2832.20,396.48,13.999011,"Scandinavian Gift Ideas","Barry Jones",2004-09-08,46.53,"Classic Cars"
10292,"1957 Chevy Pickup",21,94.80,1990.80,2488.50,497.70,20.000000,"Land of Toys Inc.","George Vanauf",2004-09-08,55.70,"Trucks and Buses"
10292,"1998 Chrysler Plymouth Prowler",26,140.81,3661.06,4256.98,595.92,13.998656,"Land of Toys Inc.","George Vanauf",2004-09-08,101.51,"Classic Cars"
10292,"1964 Mercedes Tour Bus",41,103.09,4226.69,5031.93,805.24,16.002607,"Land of Toys Inc.","George Vanauf",2004-09-08,74.86,"Trucks and Buses"
10292,"1992 Ferrari 360 Spider red",21,147.33,3093.93,3556.14,462.21,12.997520,"Land of Toys Inc.","George Vanauf",2004-09-08,77.90,"Classic Cars"
10292,"1970 Triumph Spitfire",44,114.90,5055.60,6319.28,1263.68,19.997215,"Land of Toys Inc.","George Vanauf",2004-09-08,91.92,"Classic Cars"
10292,"1970 Dodge Coronet",40,48.55,1942.00,2312.00,370.00,16.003460,"Land of Toys Inc.","George Vanauf",2004-09-08,32.37,"Classic Cars"
10292,"1958 Chevy Corvette Limited Edition",39,34.30,1337.70,1379.04,41.34,2.997738,"Land of Toys Inc.","George Vanauf",2004-09-08,15.91,"Classic Cars"
10292,"1992 Porsche Cayenne Turbo Silver",27,113.55,3065.85,3193.56,127.71,3.998985,"Land of Toys Inc.","George Vanauf",2004-09-08,69.78,"Classic Cars"
10292,"1954 Greyhound Scenicruiser",50,54.11,2705.50,2705.50,0.00,0.000000,"Land of Toys Inc.","George Vanauf",2004-09-08,25.98,"Trucks and Buses"
10292,"1950's Chicago Surface Lines Streetcar",31,59.65,1849.15,1926.34,77.19,4.007081,"Land of Toys Inc.","George Vanauf",2004-09-08,26.72,Trains
10292,"Diamond T620 Semi-Skirted Tanker",41,113.44,4651.04,4745.75,94.71,1.995680,"Land of Toys Inc.","George Vanauf",2004-09-08,68.29,"Trucks and Buses"
10292,"1962 City of Detroit Streetcar",35,49.79,1742.65,2050.30,307.65,15.005121,"Land of Toys Inc.","George Vanauf",2004-09-08,37.49,Trains
10293,"2001 Ferrari Enzo",46,187.02,8602.92,9558.80,955.88,10.000000,"Amica Models & Co.","Pamela Castillo",2004-09-09,95.59,"Classic Cars"
10293,"1969 Corvair Monza",24,129.93,3118.32,3625.92,507.60,13.999206,"Amica Models & Co.","Pamela Castillo",2004-09-09,89.14,"Classic Cars"
10293,"1969 Ford Falcon",45,171.29,7708.05,7785.90,77.85,0.999884,"Amica Models & Co.","Pamela Castillo",2004-09-09,83.05,"Classic Cars"
10293,"1903 Ford Model A",24,110.64,2655.36,3278.16,622.80,18.998463,"Amica Models & Co.","Pamela Castillo",2004-09-09,68.30,"Vintage Cars"
10293,"Collectable Wooden Train",22,91.76,2018.72,2218.48,199.76,9.004363,"Amica Models & Co.","Pamela Castillo",2004-09-09,67.56,Trains
10293,"1904 Buick Runabout",49,72.85,3569.65,4300.73,731.08,16.998975,"Amica Models & Co.","Pamela Castillo",2004-09-09,52.66,"Vintage Cars"
10293,"18th century schooner",21,111.83,2348.43,2580.69,232.26,8.999919,"Amica Models & Co.","Pamela Castillo",2004-09-09,82.34,Ships
10293,"The Mayflower",29,77.95,2260.55,2511.69,251.14,9.998845,"Amica Models & Co.","Pamela Castillo",2004-09-09,43.30,Ships
10293,"Pont Yacht",32,51.32,1642.24,1747.20,104.96,6.007326,"Amica Models & Co.","Pamela Castillo",2004-09-09,33.30,Ships
10294,"The Queen Mary",45,98.32,4424.40,4468.95,44.55,0.996878,"Online Mini Collectables","Julie Firrelli",2004-09-10,53.63,Ships
10295,"1972 Alfa Romeo GTA",24,136.00,3264.00,3264.00,0.00,0.000000,Gifts4AllAges.com,"Steve Patterson",2004-09-10,85.68,"Classic Cars"
10295,"1912 Ford Model T Delivery Wagon",46,84.08,3867.68,4071.46,203.78,5.005084,Gifts4AllAges.com,"Steve Patterson",2004-09-10,46.91,"Vintage Cars"
10295,"The Schooner Bluenose",26,62.00,1612.00,1733.42,121.42,7.004650,Gifts4AllAges.com,"Steve Patterson",2004-09-10,34.00,Ships
10295,"The USS Constitution Ship",44,71.56,3148.64,3180.32,31.68,0.996126,Gifts4AllAges.com,"Steve Patterson",2004-09-10,33.97,Ships
10295,"The Titanic",34,93.16,3167.44,3405.78,238.34,6.998103,Gifts4AllAges.com,"Steve Patterson",2004-09-10,51.09,Ships
10296,"1980s Black Hawk Helicopter",36,146.65,5279.40,5676.84,397.44,7.001078,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,77.27,Planes
10296,"1999 Yamaha Speed Boat",21,69.68,1463.28,1806.42,343.14,18.995582,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,51.61,Ships
10296,"1941 Chevrolet Special Deluxe Cabriolet",22,105.87,2329.14,2329.14,0.00,0.000000,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,64.58,"Vintage Cars"
10296,"1900s Vintage Bi-Plane",21,60.97,1280.37,1438.71,158.34,11.005693,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,34.25,Planes
10296,"1937 Horch 930V Limousine",31,63.78,1977.18,2038.25,61.07,2.996198,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,26.30,"Vintage Cars"
10296,"1940 Ford Delivery Sedan",22,83.02,1826.44,1844.92,18.48,1.001669,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,48.64,"Vintage Cars"
10296,"Corsair F4U ( Bird Cage)",32,63.46,2030.72,2183.68,152.96,7.004689,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,29.34,Planes
10296,"1930 Buick Marquette Phaeton",26,41.02,1066.52,1134.64,68.12,6.003666,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,27.06,"Vintage Cars"
10296,"American Airlines: B767-300",42,75.81,3184.02,3836.28,652.26,17.002409,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,51.15,Planes
10296,"HMS Bounty",34,89.61,3046.74,3077.68,30.94,1.005303,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,39.83,Ships
10296,"America West Airlines B757-200",24,96.73,2321.52,2393.28,71.76,2.998396,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,68.80,Planes
10296,"F/A 18 Hornet 1/72",22,74.40,1636.80,1760.00,123.20,7.000000,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,54.40,Planes
10296,"American Airlines: MD-11S",47,61.44,2887.68,3479.41,591.73,17.006619,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,36.27,Planes
10296,"Boeing X-32A JSF",21,46.68,980.28,1042.86,62.58,6.000805,"Bavarian Collectables Imports, Co.","Barry Jones",2004-09-15,32.77,Planes
10297,"P-51-D Mustang",25,81.95,2048.75,2112.00,63.25,2.994792,"Clover Collections, Co.","Barry Jones",2004-09-16,49.00,Planes
10297,"1928 British Royal Navy Airplane",32,107.23,3431.36,3501.44,70.08,2.001462,"Clover Collections, Co.","Barry Jones",2004-09-16,66.74,Planes
10297,"1960 BSA Gold Star DBD34",32,70.08,2242.56,2437.44,194.88,7.995274,"Clover Collections, Co.","Barry Jones",2004-09-16,37.32,Motorcycles
10297,"1900s Vintage Tri-Plane",23,71.73,1649.79,1666.35,16.56,0.993789,"Clover Collections, Co.","Barry Jones",2004-09-16,36.23,Planes
10297,"1997 BMW F650 ST",26,88.90,2311.40,2597.14,285.74,11.002102,"Clover Collections, Co.","Barry Jones",2004-09-16,66.92,Motorcycles
10297,"1928 Ford Phaeton Deluxe",28,63.29,1772.12,1926.12,154.00,7.995348,"Clover Collections, Co.","Barry Jones",2004-09-16,33.02,"Vintage Cars"
10297,"ATA: B757-300",35,111.53,3903.55,4152.75,249.20,6.000843,"Clover Collections, Co.","Barry Jones",2004-09-16,59.33,Planes
10298,"1996 Moto Guzzi 1100i",39,105.86,4128.54,4638.66,510.12,10.997141,"Atelier graphique","Gerard Hernandez",2004-09-27,68.99,Motorcycles
10298,"1936 Harley Davidson El Knucklehead",32,60.57,1938.24,1938.24,0.00,0.000000,"Atelier graphique","Gerard Hernandez",2004-09-27,24.23,Motorcycles
10299,"1969 Harley Davidson Ultimate Chopper",23,76.56,1760.88,2201.10,440.22,20.000000,"Toys of Finland, Co.","Larry Bott",2004-09-30,48.81,Motorcycles
10299,"2003 Harley-Davidson Eagle Drag Bike",29,164.61,4773.69,5616.14,842.45,15.000516,"Toys of Finland, Co.","Larry Bott",2004-09-30,91.02,Motorcycles
10299,"2002 Suzuki XREO",24,123.51,2964.24,3614.88,650.64,17.998938,"Toys of Finland, Co.","Larry Bott",2004-09-30,66.27,Motorcycles
10299,"1957 Vespa GS150",39,62.17,2424.63,2424.63,0.00,0.000000,"Toys of Finland, Co.","Larry Bott",2004-09-30,32.95,Motorcycles
10299,"1957 Corvette Convertible",49,119.04,5832.96,7291.20,1458.24,20.000000,"Toys of Finland, Co.","Larry Bott",2004-09-30,69.93,"Classic Cars"
10299,"1997 BMW R 1100 S",47,107.07,5032.29,5296.90,264.61,4.995563,"Toys of Finland, Co.","Larry Bott",2004-09-30,60.86,Motorcycles
10299,"1982 Ducati 900 Monster",33,58.87,1942.71,2285.58,342.87,15.001444,"Toys of Finland, Co.","Larry Bott",2004-09-30,47.10,Motorcycles
10299,"1961 Chevrolet Impala",32,66.29,2121.28,2586.88,465.60,17.998516,"Toys of Finland, Co.","Larry Bott",2004-09-30,32.33,"Classic Cars"
10299,"1982 Ducati 996 R",24,36.21,869.04,965.52,96.48,9.992543,"Toys of Finland, Co.","Larry Bott",2004-09-30,24.14,Motorcycles
10299,"1974 Ducati 350 Mk3 Desmo",38,84.70,3218.60,3877.90,659.30,17.001470,"Toys of Finland, Co.","Larry Bott",2004-09-30,56.13,Motorcycles
10299,"2002 Yamaha YZR M1",44,77.29,3400.76,3579.84,179.08,5.002458,"Toys of Finland, Co.","Larry Bott",2004-09-30,34.17,Motorcycles
10300,"1968 Ford Mustang",33,184.84,6099.72,6420.81,321.09,5.000771,"Blauer See Auto, Co.","Barry Jones",2003-10-04,95.34,"Classic Cars"
10300,"1968 Dodge Charger",29,116.27,3371.83,3405.76,33.93,0.996253,"Blauer See Auto, Co.","Barry Jones",2003-10-04,75.16,"Classic Cars"
10300,"1970 Plymouth Hemi Cuda",22,76.61,1685.42,1755.60,70.18,3.997494,"Blauer See Auto, Co.","Barry Jones",2003-10-04,31.92,"Classic Cars"
10300,"1969 Dodge Charger",23,95.58,2198.34,2648.68,450.34,17.002431,"Blauer See Auto, Co.","Barry Jones",2003-10-04,58.73,"Classic Cars"
