productName,priceEach,buyPrice,MSRP,productLine,productScale,productVendor,quantityOrdered,customerName,customerCountry,customerCity,customerCreditLimit,employeeName,employeeCity,employeeCountry,employeeTerritory,orderDate
"1970 Dodge Coronet",49.71,32.37,57.80,"Classic Cars",1:24,"Highway 66 Mini Classics",29,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-08-20
"1970 Dodge Coronet",48.55,32.37,57.80,"Classic Cars",1:24,"Highway 66 Mini Classics",40,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-09-08
"1970 Dodge Coronet",48.55,32.37,57.80,"Classic Cars",1:24,"Highway 66 Mini Classics",45,"Marta's Replicas Co.",USA,Cambridge,123700.00,"Steve Patterson",Boston,USA,NA,2004-10-13
"1970 Dodge Coronet",51.44,32.37,57.80,"Classic Cars",1:24,"Highway 66 Mini Classics",44,"Heintze Collectables",Denmark,Århus,120800.00,"Pamela Castillo",Paris,France,EMEA,2004-10-22
"1970 Plymouth Hemi Cuda",79.80,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",28,"Auto Canal+ Petit",France,Paris,95000.00,"Loui Bondur",Paris,France,EMEA,2004-01-15
"1970 Plymouth Hemi Cuda",64.64,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",37,"Vida Sport, Ltd",Switzerland,Genève,141300.00,"Martin Gerard",Paris,France,EMEA,2004-02-22
"1970 Plymouth Hemi Cuda",73.42,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",20,"Danish Wholesale Imports",Denmark,Kobenhavn,83400.00,"Pamela Castillo",Paris,France,EMEA,2004-04-09
"1970 Plymouth Hemi Cuda",67.03,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",25,"UK Collectables, Ltd.",UK,Liverpool,92700.00,"Larry Bott",London,UK,EMEA,2004-06-01
"1970 Plymouth Hemi Cuda",67.83,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",35,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2004-07-06
"1970 Plymouth Hemi Cuda",67.83,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",38,"Online Mini Collectables",USA,Brickhaven,68700.00,"Julie Firrelli",Boston,USA,NA,2004-08-02
"1970 Plymouth Hemi Cuda",74.21,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",41,"Vida Sport, Ltd",Switzerland,Genève,141300.00,"Martin Gerard",Paris,France,EMEA,2004-08-30
"1970 Plymouth Hemi Cuda",76.61,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",22,"Blauer See Auto, Co.",Germany,Frankfurt,59700.00,"Barry Jones",London,UK,EMEA,2003-10-04
"1970 Plymouth Hemi Cuda",77.41,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",49,"Toms Spezialitäten, Ltd",Germany,Köln,120400.00,"Barry Jones",London,UK,EMEA,2004-10-16
"1970 Plymouth Hemi Cuda",63.84,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",38,"Volvo Model Replicas, Co",Sweden,Luleå,53100.00,"Barry Jones",London,UK,EMEA,2004-11-03
"1970 Plymouth Hemi Cuda",74.21,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",33,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-11-15
"1970 Plymouth Hemi Cuda",77.41,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",36,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2004-11-24
"1970 Plymouth Hemi Cuda",76.61,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",23,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2004-12-04
"1970 Plymouth Hemi Cuda",68.63,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",34,"Suominen Souveniers",Finland,Espoo,98800.00,"Larry Bott",London,UK,EMEA,2005-01-06
"1970 Plymouth Hemi Cuda",65.44,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",24,"Toys of Finland, Co.",Finland,Helsinki,96500.00,"Larry Bott",London,UK,EMEA,2005-02-09
"1970 Plymouth Hemi Cuda",76.61,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",36,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2005-03-03
"1970 Plymouth Hemi Cuda",67.03,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",77,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-08
"1970 Plymouth Hemi Cuda",64.64,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",34,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2005-05-17
"1970 Plymouth Hemi Cuda",75.81,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",39,"Cruz & Sons Co.",Philippines,"Makati City",81500.00,"Mami Nishi",Tokyo,Japan,Japan,2003-03-03
"1970 Plymouth Hemi Cuda",65.44,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",32,"Marseille Mini Autos",France,Marseille,65000.00,"Loui Bondur",Paris,France,EMEA,2003-05-08
"1970 Plymouth Hemi Cuda",72.62,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",24,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-07-02
"1970 Plymouth Hemi Cuda",74.21,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",21,"Collectables For Less Inc.",USA,Brickhaven,70700.00,"Julie Firrelli",Boston,USA,NA,2003-09-05
"1970 Plymouth Hemi Cuda",67.03,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",24,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-10
"1970 Plymouth Hemi Cuda",71.82,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",36,"Anna's Decorations, Ltd",Australia,"North Sydney",107800.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-04
"1970 Plymouth Hemi Cuda",67.03,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",20,"Herkku Gifts","Norway  ",Bergen,96800.00,"Barry Jones",London,UK,EMEA,2003-11-12
"1970 Plymouth Hemi Cuda",70.22,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",30,"Toms Spezialitäten, Ltd",Germany,Köln,120400.00,"Barry Jones",London,UK,EMEA,2003-11-20
"1970 Plymouth Hemi Cuda",63.84,31.92,79.80,"Classic Cars",1:12,"Studio M Art Models",44,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-12-02
"1970 Triumph Spitfire",119.20,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",38,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-01-31
"1970 Triumph Spitfire",122.08,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",22,"Dragon Souveniers, Ltd.",Singapore,Singapore,103800.00,"Mami Nishi",Tokyo,Japan,Japan,2003-04-16
"1970 Triumph Spitfire",126.39,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",25,"Muscle Machine Inc",USA,NYC,138500.00,"Foon Yue Tseng",NYC,USA,NA,2003-06-03
"1970 Triumph Spitfire",122.08,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",24,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-08-08
"1970 Triumph Spitfire",117.77,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",35,"Australian Gift Network, Co",Australia,"South Brisbane",51600.00,"Andy Fixter",Sydney,Australia,APAC,2003-09-25
"1970 Triumph Spitfire",123.51,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",28,"Dragon Souveniers, Ltd.",Singapore,Singapore,103800.00,"Mami Nishi",Tokyo,Japan,Japan,2003-10-22
"1970 Triumph Spitfire",140.75,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",36,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2003-11-06
"1970 Triumph Spitfire",127.82,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",39,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-11-14
"1970 Triumph Spitfire",126.39,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",27,"Super Scale Inc.",USA,"New Haven",95400.00,"Foon Yue Tseng",NYC,USA,NA,2003-11-26
"1970 Triumph Spitfire",143.62,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",40,"Diecast Collectables",USA,Boston,85100.00,"Julie Firrelli",Boston,USA,NA,2003-12-09
"1970 Triumph Spitfire",126.39,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",50,"Clover Collections, Co.",Ireland,Dublin,69400.00,"Barry Jones",London,UK,EMEA,2004-02-12
"1970 Triumph Spitfire",142.18,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",42,"Blauer See Auto, Co.",Germany,Frankfurt,59700.00,"Barry Jones",London,UK,EMEA,2004-03-15
"1970 Triumph Spitfire",143.62,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",48,"Suominen Souveniers",Finland,Espoo,98800.00,"Larry Bott",London,UK,EMEA,2004-05-05
"1970 Triumph Spitfire",137.88,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",23,GiftsForHim.com,"New Zealand",Auckland,77700.00,"Peter Marsh",Sydney,Australia,APAC,2004-06-16
"1970 Triumph Spitfire",126.39,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",25,"Diecast Classics Inc.",USA,Allentown,100600.00,"Steve Patterson",Boston,USA,NA,2004-07-20
"1970 Triumph Spitfire",132.13,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",31,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-08-20
"1970 Triumph Spitfire",114.90,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",44,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-09-08
"1970 Triumph Spitfire",126.39,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",23,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2004-10-14
"1970 Triumph Spitfire",129.26,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",29,"Heintze Collectables",Denmark,Århus,120800.00,"Pamela Castillo",Paris,France,EMEA,2004-10-22
"1970 Triumph Spitfire",120.64,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",49,"Vitachrome Inc.",USA,NYC,76400.00,"Foon Yue Tseng",NYC,USA,NA,2004-11-05
"1970 Triumph Spitfire",140.75,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",36,"Classic Legends Inc.",USA,NYC,67500.00,"Foon Yue Tseng",NYC,USA,NA,2004-11-21
"1970 Triumph Spitfire",140.75,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",34,"Muscle Machine Inc",USA,NYC,138500.00,"Foon Yue Tseng",NYC,USA,NA,2004-12-01
"1970 Triumph Spitfire",117.77,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",25,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-12-10
"1970 Triumph Spitfire",119.20,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",48,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2005-01-26
"1970 Triumph Spitfire",137.88,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",38,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-22
"1970 Triumph Spitfire",124.95,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",37,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-03-15
"1970 Triumph Spitfire",133.57,91.92,143.62,"Classic Cars",1:18,"Min Lin Diecast",49,"Gift Depot Inc.",USA,Bridgewater,84300.00,"George Vanauf",NYC,USA,NA,2005-05-05
"1971 Alpine Renault 1600s",55.11,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",25,"Motor Mint Distributors Inc.",USA,Philadelphia,72600.00,"George Vanauf",NYC,USA,NA,2004-11-17
"1971 Alpine Renault 1600s",60.01,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",48,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2004-11-24
"1971 Alpine Renault 1600s",60.62,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",44,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-12-07
"1971 Alpine Renault 1600s",52.05,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",21,"Suominen Souveniers",Finland,Espoo,98800.00,"Larry Bott",London,UK,EMEA,2005-01-06
"1971 Alpine Renault 1600s",52.66,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",46,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-10
"1971 Alpine Renault 1600s",51.43,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",46,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2005-03-04
"1971 Alpine Renault 1600s",53.27,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",49,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-08
"1971 Alpine Renault 1600s",52.66,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",55,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2005-05-17
"1971 Alpine Renault 1600s",60.01,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",30,"Cruz & Sons Co.",Philippines,"Makati City",81500.00,"Mami Nishi",Tokyo,Japan,Japan,2003-03-03
"1971 Alpine Renault 1600s",50.82,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",34,"Marseille Mini Autos",France,Marseille,65000.00,"Loui Bondur",Paris,France,EMEA,2003-05-08
"1971 Alpine Renault 1600s",52.05,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",27,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-07-02
"1971 Alpine Renault 1600s",48.98,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",30,"Collectables For Less Inc.",USA,Brickhaven,70700.00,"Julie Firrelli",Boston,USA,NA,2003-09-05
"1971 Alpine Renault 1600s",49.60,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",50,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-10
"1971 Alpine Renault 1600s",53.27,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",34,"Anna's Decorations, Ltd",Australia,"North Sydney",107800.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-04
"1971 Alpine Renault 1600s",54.49,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",23,"Herkku Gifts","Norway  ",Bergen,96800.00,"Barry Jones",London,UK,EMEA,2003-11-12
"1971 Alpine Renault 1600s",53.27,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",48,"Toms Spezialitäten, Ltd",Germany,Köln,120400.00,"Barry Jones",London,UK,EMEA,2003-11-20
"1971 Alpine Renault 1600s",56.94,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",34,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-12-02
"1971 Alpine Renault 1600s",52.66,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",48,"Auto Canal+ Petit",France,Paris,95000.00,"Loui Bondur",Paris,France,EMEA,2004-01-15
"1971 Alpine Renault 1600s",51.43,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",24,"Vida Sport, Ltd",Switzerland,Genève,141300.00,"Martin Gerard",Paris,France,EMEA,2004-02-22
"1971 Alpine Renault 1600s",53.88,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",47,"Danish Wholesale Imports",Denmark,Kobenhavn,83400.00,"Pamela Castillo",Paris,France,EMEA,2004-04-09
"1971 Alpine Renault 1600s",50.82,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",24,"UK Collectables, Ltd.",UK,Liverpool,92700.00,"Larry Bott",London,UK,EMEA,2004-06-01
"1971 Alpine Renault 1600s",56.33,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",47,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2004-07-06
"1971 Alpine Renault 1600s",58.17,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",20,"Online Mini Collectables",USA,Brickhaven,68700.00,"Julie Firrelli",Boston,USA,NA,2004-08-02
"1971 Alpine Renault 1600s",58.17,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",20,"Vida Sport, Ltd",Switzerland,Genève,141300.00,"Martin Gerard",Paris,France,EMEA,2004-08-30
"1971 Alpine Renault 1600s",52.05,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",31,"Blauer See Auto, Co.",Germany,Frankfurt,59700.00,"Barry Jones",London,UK,EMEA,2003-10-04
"1971 Alpine Renault 1600s",50.21,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",38,"Toms Spezialitäten, Ltd",Germany,Köln,120400.00,"Barry Jones",London,UK,EMEA,2004-10-16
"1971 Alpine Renault 1600s",60.62,38.58,61.23,"Classic Cars",1:24,"Welly Diecast Productions",26,"Volvo Model Replicas, Co",Sweden,Luleå,53100.00,"Barry Jones",London,UK,EMEA,2004-11-03
"1972 Alfa Romeo GTA",133.28,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",49,"Collectable Mini Designs Co.",USA,"San Diego",105000.00,"Leslie Thompson","San Francisco",USA,NA,2004-02-19
"1972 Alfa Romeo GTA",118.32,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",48,"Extreme Desk Decorations, Ltd","New Zealand",Wellington,86800.00,"Peter Marsh",Sydney,Australia,APAC,2004-03-30
"1972 Alfa Romeo GTA",126.48,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",20,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-05-07
"1972 Alfa Romeo GTA",116.96,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",27,"Québec Home Shopping Network",Canada,Montréal,48700.00,"Foon Yue Tseng",NYC,USA,NA,2004-06-17
"1972 Alfa Romeo GTA",136.00,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",30,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2004-07-21
"1972 Alfa Romeo GTA",130.56,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",25,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-08-20
"1972 Alfa Romeo GTA",136.00,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",24,Gifts4AllAges.com,USA,Boston,41900.00,"Steve Patterson",Boston,USA,NA,2004-09-10
"1972 Alfa Romeo GTA",118.32,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",22,"Classic Gift Ideas, Inc",USA,Philadelphia,81100.00,"Julie Firrelli",Boston,USA,NA,2004-10-14
"1972 Alfa Romeo GTA",126.48,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",33,giftsbymail.co.uk,UK,Cowes,93900.00,"Larry Bott",London,UK,EMEA,2004-11-01
"1972 Alfa Romeo GTA",111.52,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",47,"Baane Mini Imports",Norway,Stavern,81700.00,"Barry Jones",London,UK,EMEA,2004-11-05
"1972 Alfa Romeo GTA",131.92,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",25,"Classic Legends Inc.",USA,NYC,67500.00,"Foon Yue Tseng",NYC,USA,NA,2004-11-21
"1972 Alfa Romeo GTA",110.16,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",26,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-12-02
"1972 Alfa Romeo GTA",122.40,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",48,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2004-12-15
"1972 Alfa Romeo GTA",118.32,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",39,"Oulu Toy Supplies, Inc.",Finland,Oulu,90500.00,"Larry Bott",London,UK,EMEA,2005-01-31
"1972 Alfa Romeo GTA",129.20,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",34,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2005-02-23
"1972 Alfa Romeo GTA",125.12,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",32,"Lyon Souveniers",France,Paris,68100.00,"Loui Bondur",Paris,France,EMEA,2005-03-17
"1972 Alfa Romeo GTA",134.64,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",64,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2005-04-01
"1972 Alfa Romeo GTA",114.24,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",49,Gifts4AllAges.com,USA,Boston,41900.00,"Steve Patterson",Boston,USA,NA,2005-05-06
"1972 Alfa Romeo GTA",127.84,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",50,"Danish Wholesale Imports",Denmark,Kobenhavn,83400.00,"Pamela Castillo",Paris,France,EMEA,2003-02-11
"1972 Alfa Romeo GTA",112.88,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",46,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2003-04-28
"1972 Alfa Romeo GTA",123.76,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",33,"Stylish Desk Decors, Co.",UK,London,77000.00,"Larry Bott",London,UK,EMEA,2003-06-12
"1972 Alfa Romeo GTA",133.28,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",49,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-08-10
"1972 Alfa Romeo GTA",129.20,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",32,"Toys of Finland, Co.",Finland,Helsinki,96500.00,"Larry Bott",London,UK,EMEA,2003-10-06
"1972 Alfa Romeo GTA",123.76,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",44,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2003-10-23
"1972 Alfa Romeo GTA",131.92,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",24,"Alpha Cognac",France,Toulouse,61100.00,"Gerard Hernandez",Paris,France,EMEA,2003-11-08
"1972 Alfa Romeo GTA",108.80,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",26,"Double Decker Gift Stores, Ltd",UK,London,43300.00,"Larry Bott",London,UK,EMEA,2003-11-14
"1972 Alfa Romeo GTA",118.32,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",45,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2003-11-26
"1972 Alfa Romeo GTA",129.20,85.68,136.00,"Classic Cars",1:10,"Motor City Art Classics",39,"Men 'R' US Retailers, Ltd.",USA,"Los Angeles",57700.00,"Leslie Thompson","San Francisco",USA,NA,2004-01-09
"1974 Ducati 350 Mk3 Desmo",87.76,56.13,102.05,Motorcycles,1:32,"Second Gear Diecast",31,"Cruz & Sons Co.",Philippines,"Makati City",81500.00,"Mami Nishi",Tokyo,Japan,Japan,2003-03-03
"1974 Ducati 350 Mk3 Desmo",95.93,56.13,102.05,Motorcycles,1:32,"Second Gear Diecast",25,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2003-05-07
"1974 Ducati 350 Mk3 Desmo",91.85,56.13,102.05,Motorcycles,1:32,"Second Gear Diecast",30,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-07-02
"1974 Ducati 350 Mk3 Desmo",95.93,56.13,102.05,Motorcycles,1:32,"Second Gear Diecast",27,Toys4GrownUps.com,USA,Pasadena,90700.00,"Leslie Thompson","San Francisco",USA,NA,2003-08-25
"1974 Ducati 350 Mk3 Desmo",86.74,56.13,102.05,Motorcycles,1:32,"Second Gear Diecast",23,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-10
